item_code,old_price,new_price,change_reason,supplier_name,quote_reference,created_at
BS171100,101.16,101.16,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS171200,,107.24,supplier_quote,TURN KEY,"",2023-06-27
BS171200,107.24,107.24,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS171300,,113.32,supplier_quote,TURN KEY,"",2023-06-27
BS171300,113.32,113.32,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS171400,,119.4,supplier_quote,TURN KEY,"",2023-06-27
BS171400,119.4,119.4,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS171500,,125.48,supplier_quote,TURN KEY,"",2023-06-27
BS171500,125.48,125.48,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS18300,,53.74,supplier_quote,TURN KEY,"",2023-06-27
BS18300,53.74,53.74,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS18400,,60.5,supplier_quote,TURN KEY,"",2023-06-27
BS18400,60.5,60.5,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS18500,,66.9,supplier_quote,TURN KEY,"",2023-06-27
BS18500,66.9,66.9,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS18600,,79.16,supplier_quote,TURN KEY,"",2023-06-27
BS18600,79.16,79.16,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS18700,,79.91,supplier_quote,TURN KEY,"",2023-06-27
BS18700,79.91,79.91,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS18800,,93.0,supplier_quote,TURN KEY,"",2023-06-27
BS18800,93.0,93.0,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS18900,,99.91,supplier_quote,TURN KEY,"",2023-06-27
BS18900,99.91,99.91,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS181000,,106.82,supplier_quote,TURN KEY,"",2023-06-27
BS181000,106.82,106.82,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS181100,,105.31,supplier_quote,TURN KEY,"",2023-06-27
BS181100,105.31,105.31,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS181200,,111.72,supplier_quote,TURN KEY,"",2023-06-27
BS181200,111.72,111.72,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS181300,,118.12,supplier_quote,TURN KEY,"",2023-06-27
BS181300,118.12,118.12,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS181400,,124.52,supplier_quote,TURN KEY,"",2023-06-27
BS181400,124.52,124.52,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS181500,,130.92,supplier_quote,TURN KEY,"",2023-06-27
BS181500,130.92,130.92,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS19300,,55.83,supplier_quote,TURN KEY,"",2023-06-27
BS19300,55.83,55.83,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS19400,,62.41,supplier_quote,TURN KEY,"",2023-06-27
BS19400,62.41,62.41,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS19500,,69.13,supplier_quote,TURN KEY,"",2023-06-27
BS19500,69.13,69.13,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS19600,,75.86,supplier_quote,TURN KEY,"",2023-06-27
BS19600,75.86,75.86,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS19700,,82.58,supplier_quote,TURN KEY,"",2023-06-27
BS19700,82.58,82.58,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS19800,,89.3,supplier_quote,TURN KEY,"",2023-06-27
BS19800,89.3,89.3,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS19900,,96.02,supplier_quote,TURN KEY,"",2023-06-27
BS19900,96.02,96.02,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS191000,,102.75,supplier_quote,TURN KEY,"",2023-06-27
BS191000,102.75,102.75,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS191100,,109.47,supplier_quote,TURN KEY,"",2023-06-27
BS191100,109.47,109.47,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS191200,,116.19,supplier_quote,TURN KEY,"",2023-06-27
BS191200,116.19,116.19,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS191300,,122.92,supplier_quote,TURN KEY,"",2023-06-27
BS191300,122.92,122.92,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS191400,,129.64,supplier_quote,TURN KEY,"",2023-06-27
BS191400,129.64,129.64,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS191500,,136.36,supplier_quote,TURN KEY,"",2023-06-27
BS191500,136.36,136.36,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS20300,,56.91,supplier_quote,TURN KEY,"",2023-06-27
BS20300,56.91,56.91,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS20400,,64.32,supplier_quote,TURN KEY,"",2023-06-27
BS20400,64.32,64.32,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS20500,,71.36,supplier_quote,TURN KEY,"",2023-06-27
BS20500,71.36,71.36,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS20600,,78.41,supplier_quote,TURN KEY,"",2023-06-27
BS20600,78.41,78.41,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS20700,,85.45,supplier_quote,TURN KEY,"",2023-06-27
BS20700,85.45,85.45,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS20800,,92.49,supplier_quote,TURN KEY,"",2023-06-27
BS20800,92.49,92.49,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS20900,,99.54,supplier_quote,TURN KEY,"",2023-06-27
BS20900,99.54,99.54,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS201000,,106.58,supplier_quote,TURN KEY,"",2023-06-27
BS201000,106.58,106.58,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS201100,,113.63,supplier_quote,TURN KEY,"",2023-06-27
BS201100,113.63,113.63,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS201200,,120.67,supplier_quote,TURN KEY,"",2023-06-27
BS201200,120.67,120.67,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS201300,,127.71,supplier_quote,TURN KEY,"",2023-06-27
BS201300,127.71,127.71,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS201400,,134.76,supplier_quote,TURN KEY,"",2023-06-27
BS201400,134.76,134.76,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS201500,,141.8,supplier_quote,TURN KEY,"",2023-06-27
BS201500,141.8,141.8,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS21300,,58.5,supplier_quote,TURN KEY,"",2023-06-27
BS21300,58.5,58.5,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS21400,,66.23,supplier_quote,TURN KEY,"",2023-06-27
BS21400,66.23,66.23,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS21500,,73.59,supplier_quote,TURN KEY,"",2023-06-27
BS21500,73.59,73.59,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS21600,,87.44,supplier_quote,TURN KEY,"",2023-06-27
BS21600,87.44,87.44,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS21700,,88.32,supplier_quote,TURN KEY,"",2023-06-27
BS21700,88.32,88.32,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS21800,,95.69,supplier_quote,TURN KEY,"",2023-06-27
BS21800,95.69,95.69,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS21900,,111.29,supplier_quote,TURN KEY,"",2023-06-27
BS21900,111.29,111.29,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS211000,,110.42,supplier_quote,TURN KEY,"",2023-06-27
BS211000,110.42,110.42,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS211100,,117.78,supplier_quote,TURN KEY,"",2023-06-27
BS211100,117.78,117.78,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS211200,,125.15,supplier_quote,TURN KEY,"",2023-06-27
BS211200,125.15,125.15,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS211300,,132.51,supplier_quote,TURN KEY,"",2023-06-27
BS211300,132.51,132.51,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS211400,,151.07,supplier_quote,TURN KEY,"",2023-06-27
BS211400,151.07,151.07,supplier_quote,Lovering Installations QLD,"",2023-11-27
BS211500,,147.24,supplier_quote,TURN KEY,"",2023-06-27
BS211500,147.24,147.24,supplier_quote,Lovering Installations QLD,"",2023-11-27
SSD21850,,304.48,supplier_quote,TURN KEY,"",2023-06-27
SSD21850,304.48,304.48,supplier_quote,Lovering Installations QLD,"",2023-11-27
SSD21900,,208.62,supplier_quote,TURN KEY,"",2023-06-27
SSD21900,208.62,208.62,supplier_quote,Lovering Installations QLD,"",2023-11-27
SSD24900,,217.12,supplier_quote,TURN KEY,"",2023-06-27
SSD24900,217.12,217.12,supplier_quote,Lovering Installations QLD,"",2023-11-27
SSD211200,,316.59,supplier_quote,TURN KEY,"",2023-06-27
SSD211200,316.59,316.59,supplier_quote,Lovering Installations QLD,"",2023-11-27
SSD241200,,226.35,supplier_quote,TURN KEY,"",2023-06-27
SSD241200,226.35,226.35,supplier_quote,Lovering Installations QLD,"",2023-11-27
SSD241200,226.35,329.32,supplier_quote,Lovering Installations QLD,"",2025-10-07
SSD211500,,253.32,supplier_quote,TURN KEY,"",2023-06-27
SSD211500,253.32,355.26,supplier_quote,Lovering Installations QLD,"",2023-11-27
SHD21820,,249.12,supplier_quote,TURN KEY,"",2023-06-27
SHD21820,249.12,249.12,supplier_quote,Lovering Installations QLD,"",2023-11-27
SHG241060,,214.54,supplier_quote,TURN KEY,"",2023-06-27
SHG241060,214.54,214.54,supplier_quote,Lovering Installations QLD,"",2023-11-27
SHD24820,,209.82,supplier_quote,TURN KEY,"",2023-06-27
SHD24820,209.82,209.82,supplier_quote,Lovering Installations QLD,"",2023-11-27
SHD211060,,256.04,supplier_quote,TURN KEY,"",2023-06-27
SHD211060,256.04,256.04,supplier_quote,Lovering Installations QLD,"",2023-11-27
SSD241500,,251.67,supplier_quote,TURN KEY,"",2023-06-27
SSD241500,251.67,251.67,supplier_quote,Lovering Installations QLD,"",2023-11-27
FSD21750,,107.49,supplier_quote,TURN KEY,"",2023-06-27
FSD21750,107.49,107.49,supplier_quote,Lovering Installations QLD,"",2023-11-27
FSD21900,,108.35,supplier_quote,TURN KEY,"",2023-06-27
FSD21900,108.35,108.35,supplier_quote,Lovering Installations QLD,"",2023-11-27
FSD24900,,192.04,supplier_quote,TURN KEY,"",2023-06-27
FSD24900,192.04,192.04,supplier_quote,Lovering Installations QLD,"",2023-11-27
FSD211200,,113.32,supplier_quote,TURN KEY,"",2023-06-27
FSD211200,113.32,113.32,supplier_quote,Lovering Installations QLD,"",2023-11-27
FSD241200,,117.34,supplier_quote,TURN KEY,"",2023-06-27
FSD241200,117.34,117.34,supplier_quote,Lovering Installations QLD,"",2023-11-27
FSD211500,,117.77,supplier_quote,TURN KEY,"",2023-06-27
FSD211500,117.77,224.91,supplier_quote,Lovering Installations QLD,"",2023-11-27
FSD241500,,106.63,supplier_quote,TURN KEY,"",2023-06-27
FSD241500,106.63,106.63,supplier_quote,Lovering Installations QLD,"",2023-11-27
FHD21820,,149.17,supplier_quote,TURN KEY,"",2023-06-27
FHD21820,149.17,149.17,supplier_quote,Lovering Installations QLD,"",2023-11-27
FHD24820,,153.69,supplier_quote,TURN KEY,"",2023-06-27
FHD24820,153.69,153.69,supplier_quote,Lovering Installations QLD,"",2023-11-27
FHD211060,,133.29,supplier_quote,TURN KEY,"",2023-06-27
FHD211060,133.29,133.29,supplier_quote,Lovering Installations QLD,"",2023-11-27
FHD241060,,137.32,supplier_quote,TURN KEY,"",2023-06-27
FHD241060,137.32,137.32,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB1500,,113.6,supplier_quote,TURN KEY,"",2023-06-27
VB1500,113.6,113.6,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB1650,,115.88,supplier_quote,TURN KEY,"",2023-06-27
VB1650,115.88,115.88,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB1800,,145.46,supplier_quote,TURN KEY,"",2023-06-27
VB1800,145.46,145.46,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB2100,,159.34,supplier_quote,TURN KEY,"",2023-06-27
VB2100,159.34,159.34,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB2250,,153.03,supplier_quote,TURN KEY,"",2023-06-27
VB2250,153.03,153.03,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB2400,,177.33,supplier_quote,TURN KEY,"",2023-06-27
VB2400,177.33,177.33,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB2550,,173.82,supplier_quote,TURN KEY,"",2023-06-27
VB2550,173.82,173.82,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB2700,,200.2,supplier_quote,TURN KEY,"",2023-06-27
VB2700,200.2,200.2,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB2850,,209.2,supplier_quote,TURN KEY,"",2023-06-27
VB2850,209.2,209.2,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB3000,,198.36,supplier_quote,TURN KEY,"",2023-06-27
VB3000,198.36,198.36,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB3150,,206.54,supplier_quote,TURN KEY,"",2023-06-27
VB3150,206.54,206.54,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB3300,,236.19,supplier_quote,TURN KEY,"",2023-06-27
VB3300,236.19,236.19,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB3450,,222.9,supplier_quote,TURN KEY,"",2023-06-27
VB3450,222.9,222.9,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB3600,,254.19,supplier_quote,TURN KEY,"",2023-06-27
VB3600,254.19,254.19,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB3750,,239.26,supplier_quote,TURN KEY,"",2023-06-27
VB3750,239.26,239.26,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB3900,,247.44,supplier_quote,TURN KEY,"",2023-06-27
VB3900,247.44,247.44,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB4050,,290.18,supplier_quote,TURN KEY,"",2023-06-27
VB4050,290.18,290.18,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB4350,,299.18,supplier_quote,TURN KEY,"",2023-06-27
VB4350,299.18,299.18,supplier_quote,Lovering Installations QLD,"",2023-11-27
VB4500,,274.78,supplier_quote,TURN KEY,"",2023-06-27
VB4500,274.78,274.78,supplier_quote,Lovering Installations QLD,"",2023-11-27
TRANSTW50,,1600.0,supplier_quote,SCAFFOLD,"",2023-06-27
TRANSTW50,1600.0,1600.0,supplier_quote,Direct Scaffold Pty LTD,"",2023-09-05
TRANSTW100,,2000.0,supplier_quote,SCAFFOLD,"",2023-06-27
TRANSTW100,2000.0,2000.0,supplier_quote,Direct Scaffold Pty LTD,"",2023-09-05
TRANSEUM50,,1600.0,supplier_quote,SCAFFOLD,"",2023-06-27
TRANSEUM50,1600.0,1600.0,supplier_quote,Direct Scaffold Pty LTD,"",2023-09-05
TRANSEUM100,,2000.0,supplier_quote,SCAFFOLD,"",2023-06-27
TRANSEUM100,2000.0,2000.0,supplier_quote,Direct Scaffold Pty LTD,"",2023-09-05
PSEARCH,,49.9,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
PSEARCH,49.9,49.9,supplier_quote,Fluid Building Approvals,"",2023-12-04
STROMDI,,146.8,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
STROMDI,146.8,146.8,supplier_quote,Fluid Building Approvals,"",2023-12-04
PLANCEX,,311.0,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
PLANCEX,311.0,311.0,supplier_quote,Fluid Building Approvals,"",2023-12-04
SEWERP,,32.36,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
SEWERP,32.36,32.36,supplier_quote,Fluid Building Approvals,"",2023-12-04
INFOPC,,65.0,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
INFOPC,65.0,65.0,supplier_quote,Fluid Building Approvals,"",2023-12-04
FOLD3.2,,280.0,supplier_quote,CLOTHES LINES,"",2023-06-27
FOLD3.2,280.0,280.0,supplier_quote,Lovering Installations QLD,"",2023-11-27
FOLD3.2,280.0,280.0,supplier_quote,TURN KEY,"",2023-11-27
FOLD4.2,,300.0,supplier_quote,CLOTHES LINES,"",2023-06-27
FOLD4.2,300.0,300.0,supplier_quote,TURN KEY,"",2023-11-27
FOLD4.2,300.0,300.0,supplier_quote,Lovering Installations QLD,"",2023-11-27
FOLD5.2,,320.0,supplier_quote,CLOTHES LINES,"",2023-06-27
FOLD5.2,320.0,320.0,supplier_quote,Lovering Installations QLD,"",2023-11-27
FOLD5.2,320.0,320.0,supplier_quote,TURN KEY,"",2023-11-27
URBAN,,184.0,supplier_quote,LETTERBOXES,"",2023-06-27
URBAN,184.0,184.0,supplier_quote,TURN KEY,"",2023-11-27
URBAN,184.0,184.0,supplier_quote,Lovering Installations QLD,"",2023-11-27
CILEVY,,1225.0,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
CILEVY,1225.0,1225.0,supplier_quote,Fluid Building Approvals,"",2023-12-04
PLUMA12,,1479.0,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
PLUMA12,1479.0,1470.0,supplier_quote,Sunshine Coast Council,"",2023-12-03
PLUMA12,1470.0,1479.0,supplier_quote,Fluid Building Approvals,"",2023-12-04
HANDRAIL,,1.0,supplier_quote,STAIRS,"",2023-06-27
HANDRAIL,1.0,1.0,supplier_quote,Queensland Stairs (RALSAD),"",2023-09-05
HANDRAIL,1.0,1.0,supplier_quote,Internal Stairs,"",2023-09-05
HFLASHING,,0.01,supplier_quote,WINDOWS,"",2023-06-27
HFLASHING,0.01,0.01,supplier_quote,Southern Star Windows (QLD),"",2023-09-02
PFENCE,,15.0,supplier_quote,PAINTER,"",2023-06-27
PFENCE,15.0,15.0,supplier_quote,JJ & J Lyons Painter,"",2024-03-06
PFENCE,15.0,15.0,supplier_quote,MI Painting and Decorating Services Marko Lvanovic,"",2024-07-02
S94,,0.01,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
S94,0.01,0.01,supplier_quote,Fluid Building Approvals,"",2023-12-04
TREERAPP,,0.01,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
TREERAPP,0.01,0.01,supplier_quote,Fluid Building Approvals,"",2023-12-04
WPWETAR,,754.54,supplier_quote,WET SEAL,"",2023-06-27
WPWETAR,754.54,754.54,supplier_quote,Nu Style Trade Pty Ltd,"",2023-09-02
WPWETAR,754.54,754.54,supplier_quote,Heartwood Industries Pty Ltd,"",2023-09-02
WPWETAR,754.54,754.54,supplier_quote,Gold Coast Gappng,"",2023-09-02
WPWETAR,754.54,754.54,supplier_quote,Wayke Waterproofing. Ware,"",2024-07-24
Z525,,4.38,supplier_quote,STEEL MESH,"",2023-06-27
Z525,4.38,4.38,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
PVTGA2040MLH,,842.0,supplier_quote,ENTRY DOORS,"",2023-06-27
PVTGA2040MLH,842.0,842.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PVTGA2040MRH,,842.0,supplier_quote,ENTRY DOORS,"",2023-06-27
PVTGA2040MRH,842.0,842.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
DAIKIN12FO,,8860.0,supplier_quote,AIR CONDITIONING,"",2023-06-27
DAIKIN12FO,8860.0,8860.0,supplier_quote,John Gordon Electrical,"",2023-09-02
DAIKIN12FO,8860.0,3726.91,supplier_quote,Star Airconditioning,"",2023-12-04
DAIKIN14FO,,9580.0,supplier_quote,AIR CONDITIONING,"",2023-06-27
DAIKIN14FO,9580.0,9580.0,supplier_quote,John Gordon Electrical,"",2023-09-02
DAIKIN14FO,9580.0,3891.64,supplier_quote,Star Airconditioning,"",2023-12-04
DAIKIN16FO,,10405.0,supplier_quote,AIR CONDITIONING,"",2023-06-27
DAIKIN16FO,10405.0,10405.0,supplier_quote,John Gordon Electrical,"",2023-09-02
DAIKIN16FO,10405.0,4262.91,supplier_quote,Star Airconditioning,"",2023-12-04
DAIKIN7.1,,6250.0,supplier_quote,AIR CONDITIONING,"",2023-06-27
DAIKIN7.1,6250.0,6250.0,supplier_quote,John Gordon Electrical,"",2023-09-02
DAIKIN7.1,6250.0,6250.0,supplier_quote,Star Airconditioning,"",2023-12-04
RB6610,,49.74,supplier_quote,TURN KEY,"",2023-06-27
RB6610,49.74,49.74,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB6760,,49.01,supplier_quote,TURN KEY,"",2023-06-27
RB6760,49.01,49.01,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB6910,,59.47,supplier_quote,TURN KEY,"",2023-06-27
RB6910,59.47,59.47,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB61060,,57.86,supplier_quote,TURN KEY,"",2023-06-27
RB61060,57.86,57.86,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB61210,,69.2,supplier_quote,TURN KEY,"",2023-06-27
RB61210,69.2,69.2,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB61360,,67.96,supplier_quote,TURN KEY,"",2023-06-27
RB61360,67.96,67.96,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB61510,,99.64,supplier_quote,TURN KEY,"",2023-06-27
RB61510,99.64,99.64,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB61660,,75.54,supplier_quote,TURN KEY,"",2023-06-27
RB61660,75.54,75.54,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB61810,,88.66,supplier_quote,TURN KEY,"",2023-06-27
RB61810,88.66,88.66,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB61960,,84.39,supplier_quote,TURN KEY,"",2023-06-27
RB61960,84.39,84.39,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB62110,,102.55,supplier_quote,TURN KEY,"",2023-06-27
RB62110,102.55,102.55,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB62260,,100.81,supplier_quote,TURN KEY,"",2023-06-27
RB62260,100.81,100.81,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB62410,,115.06,supplier_quote,TURN KEY,"",2023-06-27
RB62410,115.06,115.06,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB62560,,108.4,supplier_quote,TURN KEY,"",2023-06-27
RB62560,108.4,108.4,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB62710,,123.41,supplier_quote,TURN KEY,"",2023-06-27
RB62710,123.41,123.41,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB62860,,115.98,supplier_quote,TURN KEY,"",2023-06-27
RB62860,115.98,115.98,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB10610,,68.63,supplier_quote,TURN KEY,"",2023-06-27
RB10610,68.63,68.63,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB10760,,75.16,supplier_quote,TURN KEY,"",2023-06-27
RB10760,75.16,75.16,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB10910,,80.07,supplier_quote,TURN KEY,"",2023-06-27
RB10910,80.07,80.07,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB101060,,86.6,supplier_quote,TURN KEY,"",2023-06-27
RB101060,86.6,86.6,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB101210,,79.22,supplier_quote,TURN KEY,"",2023-06-27
RB101210,79.22,79.22,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB101360,,99.67,supplier_quote,TURN KEY,"",2023-06-27
RB101360,99.67,99.67,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB101510,,106.21,supplier_quote,TURN KEY,"",2023-06-27
RB101510,106.21,106.21,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB101660,,112.75,supplier_quote,TURN KEY,"",2023-06-27
RB101660,112.75,112.75,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB101810,,119.28,supplier_quote,TURN KEY,"",2023-06-27
RB101810,119.28,119.28,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB101960,,124.18,supplier_quote,TURN KEY,"",2023-06-27
RB101960,124.18,124.18,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB102110,,135.62,supplier_quote,TURN KEY,"",2023-06-27
RB102110,135.62,135.62,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB102260,,142.16,supplier_quote,TURN KEY,"",2023-06-27
RB102260,142.16,142.16,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB102410,,147.06,supplier_quote,TURN KEY,"",2023-06-27
RB102410,147.06,147.06,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB102560,,151.96,supplier_quote,TURN KEY,"",2023-06-27
RB102560,151.96,151.96,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB102710,,156.86,supplier_quote,TURN KEY,"",2023-06-27
RB102710,156.86,156.86,supplier_quote,Lovering Installations QLD,"",2023-11-27
RB102860,,161.77,supplier_quote,TURN KEY,"",2023-06-27
RB102860,161.77,161.77,supplier_quote,Lovering Installations QLD,"",2023-11-27
HAG9920,,59.13,supplier_quote,INTERNAL DOORS,"",2023-06-27
HAG9920,59.13,59.13,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
BAL19887MERBAU,,275.0,supplier_quote,ENTRY DOORS,"",2023-06-27
BAL19887MERBAU,275.0,275.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
EVOSTR10000L,,3090.0,supplier_quote,WATER TANKS,"",2023-06-27
EVOSTR10000L,3090.0,3090.0,supplier_quote,Select Water Tanks,"",2024-04-11
FGSD21850,,290.97,supplier_quote,TURN KEY,"",2023-06-27
FGSD21850,290.97,290.97,supplier_quote,Lovering Installations QLD,"",2023-11-27
FGSD21900,,298.29,supplier_quote,TURN KEY,"",2023-06-27
FGSD21900,298.29,298.29,supplier_quote,Lovering Installations QLD,"",2023-11-27
FGSD24900,,221.14,supplier_quote,TURN KEY,"",2023-06-27
FGSD24900,221.14,221.14,supplier_quote,Lovering Installations QLD,"",2023-11-27
FGSD211200,,334.89,supplier_quote,TURN KEY,"",2023-06-27
FGSD211200,334.89,334.89,supplier_quote,Lovering Installations QLD,"",2023-11-27
FGSD241200,,256.68,supplier_quote,TURN KEY,"",2023-06-27
FGSD241200,256.68,256.68,supplier_quote,Lovering Installations QLD,"",2023-11-27
FGSD211500,,265.99,supplier_quote,TURN KEY,"",2023-06-27
FGSD211500,265.99,265.99,supplier_quote,Lovering Installations QLD,"",2023-11-27
FGSD241500,,276.84,supplier_quote,TURN KEY,"",2023-06-27
FGSD241500,276.84,276.84,supplier_quote,Lovering Installations QLD,"",2023-11-27
FGHD21820,,263.52,supplier_quote,TURN KEY,"",2023-06-27
FGHD21820,263.52,263.52,supplier_quote,Lovering Installations QLD,"",2023-11-27
FGHD24820,,213.71,supplier_quote,TURN KEY,"",2023-06-27
FGHD24820,213.71,213.71,supplier_quote,Lovering Installations QLD,"",2023-11-27
FGHD211060,,228.44,supplier_quote,TURN KEY,"",2023-06-27
FGHD211060,228.44,228.44,supplier_quote,Lovering Installations QLD,"",2023-11-27
FGHD241060,,235.99,supplier_quote,TURN KEY,"",2023-06-27
FGHD241060,235.99,235.99,supplier_quote,Lovering Installations QLD,"",2023-11-27
BSF4300,,33.0,supplier_quote,TURN KEY,"",2023-06-27
BSF4300,33.0,33.0,supplier_quote,Lovering Installations QLD,"",2023-11-27
BSF4400,,35.05,supplier_quote,TURN KEY,"",2023-06-27
BSF4400,35.05,35.05,supplier_quote,Lovering Installations QLD,"",2023-11-27
BSF4500,,40.12,supplier_quote,TURN KEY,"",2023-06-27
BSF4500,40.12,40.12,supplier_quote,Lovering Installations QLD,"",2023-11-27
BSF4600,,39.07,supplier_quote,TURN KEY,"",2023-06-27
BSF4600,39.07,39.07,supplier_quote,Lovering Installations QLD,"",2023-11-27
BSF4700,,41.08,supplier_quote,TURN KEY,"",2023-06-27
